bigram,count
深挚_思念,1
孩子_深挚,1
父母_孩子,1
愚昧_父母,1
顽固_愚昧,1
充斥_顽固,1
小镇_充斥,1
悲剧_闭塞,1
独有_悲剧,1
外衣_独有,1
昨天_中式,1
古道_往常,1
死者_离别,1
卫生_权为,1
星光_有人,1
欲望_卫生,1
深处_欲望,1
镜子_深处,1
直面_镜子,1
报纸_直面,1
奖状_报纸,1
层叠_奖状,1
揭开_层叠,1
星河_揭开,1
爬出去_漫天,1
绳子_爬出去,1
扔下_一根,1
有人_扔下,1
之情_只愿,1
留恋_之情,1
饱含_留恋,1
勇气_发自内心,1
悬疑_不乏,1
恰到好处_悬疑,1
切换_恰到好处,1
回忆_场景,1
现实_回忆,1
着迷_现实,1
令人_着迷,1
引人入胜_令人,1
解谜_引人入胜,1
国产_解谜,1
优秀_一款,1
一声_叹息,1
发自内心_一声,1
恐怖_勇气,1
寓意_饱含,1
直面_恐怖,1
给予_直面,1
以后_给予,1
开心_缓缓,1
妻子_开心,1
妈妈_妻子,1
角色_妈妈,1
第二_角色,1
角色_第二,1
第一_角色,1
妈妈_第一,1
慰藉_最后,1
一点_慰藉,1
不乏_治愈,1
治愈_感人,1
感人_内容,1
内容_尤其,1
美好_寓意,1
坚强_美好,1
善良_坚强,1
有着_善良,1
柳树_有着,1
湖边_柳树,1
手法_湖边,1
写作_手法,1
借景抒情_写作,1
采用_借景抒情,1
结尾_采用,1
梦想_结尾,1
儿时_梦想,1
追寻_儿时,1
童真_追寻,1
可贵_童真,1
保留住_可贵,1
落泪_保留住,1
童年_落泪,1
回忆起_童年,1
让玩家_回忆起,1
人心_能够,1
特别_触动,1
互动_特别,1
绘画_互动,1
小孩_绘画,1
尤其_小孩,1
思念_扭曲,1
纯粹_人心,1
牢笼_解密,1
掌握_互动性,1
招魂_赋来,1
呼吸_关亡,1
无法_呼吸,1
简直_无法,1
赵小娟_简直,1
揭秘_部分,1
高潮_揭秘,1
精彩_高潮,1
个人_精彩,1
强悍_个人,1
相当_强悍,1
冲击力_相当,1
互动性_冲击力,1
协同_节奏,1
场景_转化,1
感官_协同,1
不同_感官,1
要求_不同,1
想象力_要求,1
文字_想象力,1
视角_文字,1
旁观_视角,1
快节奏_旁观,1
电影_快节奏,1
诠释_视觉,1
感极强_诠释,1
代入_感极强,1
叙事_代入,1
赋来_场景,1
转化_叙事,1
人心_疯长,1
奶奶_告诉,1
灵魂_牢笼,1
不该_成为,1
美好_不该,1
家庭_美好,1
爱情_家庭,1
牺牲_爱情,1
一味_牺牲,1
母亲_一味,1
希望_母亲,1
不该_希望,1
小孩子_不该,1
芳芳_小孩子,1
告诉_芳芳,1
喜欢_奶奶,1
叙事_主人公,1
好吃_喜欢,1
爱吃鱼_好吃,1
明明_爱吃鱼,1
自我_明明,1
点睛之笔_自我,1
流畅_点睛之笔,1
完美_流畅,1
一气呵成_完美,1
和解_一气呵成,1
最终_和解,1
真相_最终,1
地狱_真相,1
主人公_地狱,1
穿插_叙事,1
视角_穿插,1
第三_视角,1
画笔_之下,1
星河_母亲,1
广阔_星河,1
看见_广阔,1
孩子_看见,1
选择_绳子,1
依然_选择,1
深渊_依然,1
黑暗_深渊,1
面对_黑暗,1
窒息_面对,1
脆弱_窒息,1
童趣_脆弱,1
之下_童趣,1
日记_画笔,1
第一_第三,1
呈现_日记,1
理解_呈现,1
注视_不能,1
双眼_注视,1
单纯_双眼,1
孩子_单纯,1
那口井_孩子,1
逃出_那口井,1
没能_逃出,1
黎明_最终,1
如铁_黎明,1
挣扎_如铁,1
疯长_挣扎,1
母亲_救己,1
救己_救人,1
救人_蝴蝶,1
蝴蝶_已经,1
世界_第一,1
联通_表里,1
媒介_联通,1
通灵为_媒介,1
恐惧_通灵为,1
血脉_恐惧,1
唤醒_血脉,1
音效_唤醒,1
光影_音效,1
恰到好处_光影,1
搭配_恰到好处,1
气氛_搭配,1
殡葬_元素,1
传统_殡葬,1
初体验_传统,1
牢笼_初体验,1
振翅_牢笼,1
总会_振翅,1
井口_总会,1
总会_井口,1
一颗_总会,1
推动_一颗,1
石子_推动,1
一颗_石子,1
翅膀_一颗,1
扇动_翅膀,1
已经_扇动,1
小说_能够,1
今晚_中元节,1
中元节_白天,1
影楼_自由,1
田宇_亲手,1
妈妈_假扮,1
神婆_妈妈,1
知道_神婆,1
东西_知道,1
见证_东西,1
有趣_见证,1
角色_有趣,1
田芳芳_角色,1
空中_田芳芳,1
选择_鸟儿,1
快乐_最终,1
自由_快乐,1
想起_影楼,1
安眠药_一片,1
万念俱灰_想起,1
心情_万念俱灰,1
赵小娟_心情,1
理解_赵小娟,1
稍微_理解,1
设身处地_稍微,1
不能_设身处地,1
破灭_不能,1
女儿_最后,1
地步_女儿,1
呕吐_地步,1
附身_呕吐,1
需求_成田,1
亲手_安眠药,1
一片_一片,1
那种_简单,1
爷爷奶奶_生活,1
比较简单_侮辱,1
算是_比较简单,1
来讲_算是,1
解谜_来讲,1
角度_解谜,1
谜题_角度,1
活着_生活,1
以前_活着,1
肯定_以前,1
生活_肯定,1
医生_生活,1
关爱_陈老师,1
生活_关爱,1
毒死_芳芳,1
一片_加到,1
小娟_毒死,1
原因_小娟,1
灭门_直接,1
导致_田家,1
确实_导致,1
不可否认_确实,1
一点_不可否认,1
可怜_一点,1
妈妈_可怜,1
小女孩_妈妈,1
习惯_小女孩,1
晚饭_习惯,1
加到_全家,1
学业_需求,1
女儿_学业,1
满足_女儿,1
死于_最后,1
确实_怀着,1
老师_确实,1
知道_老师,1
没法_知道,1
死人_没法,1
追究_死人,1
不能_追究,1
到底_不能,1
账本_到底,1
重要_账本,1
回答_重要,1
明确_回答,1
最后_明确,1
具体_死于,1
指田宇_满足,1
陈清穗_具体,1
质朴_陈清穗,1
明显_质朴,1
善良_明显,1
过程_善良,1
查案_过程,1
探求_查案,1
真相_探求,1
心机_真相,1
承认_心机,1
亲口_承认,1
盗墓_亲口,1
大案_盗墓,1
怀着_目的,1
目的_陈老师,1
确实_本作,1
本作_善良,1
主要_指田宇,1
和谐_主要,1
不算_和谐,1
绝对_不算,1
不断_绝对,1
矛盾_不断,1
谈不上_矛盾,1
婆婆_谈不上,1
家庭主妇_公公,1
一心一意_家庭主妇,1
村子_一心一意,1
宇去_村子,1
和田_宇去,1
爱情_和田,1
女性_爱情,1
独立_女性,1
影楼_独立,1
本来_影楼,1
可怜_本来,1
可惜_可怜,1
赵小娟_可惜,1
小娟_希望,1
给予_小娟,1
孩子_给予,1
芳芳_孩子,1
照亮_芳芳,1
善良_照亮,1
智商_那种,1
简单_难度,1
大大咧咧_实际,1
大多_服务,1
每章_之后,1
主角_每章,1
惨案_医生,1
落泪_田家,1
猛男_落泪,1
差点_猛男,1
这部_差点,1
有限_这部,1
十分_有限,1
朋友_十分,1
有点_朋友,1
胆子_有点,1
服务_胆子,1
元素_大多,1
类似_独白,1
失望_个人,1
朋友_一点,1
恐怖_朋友,1
冲着_中式,1
下午_冲着,1
优秀_下午,1
一款_十分,1
十分_一款,1
别样_璀璨,1
有长有短_别样,1
烟火_有长有短,1
陈老师_人生,1
交相辉映_警官,1
之后_类似,1
独白_最后,1
难度_接受,1
一股_诡异,1
值得_细细品味,1
令人难忘_电影,1
一场_令人难忘,1
意难平_像是,1
一种_意难平,1
最后_一种,1
令人惊叹_最后,1
随之而来_令人惊叹,1
角色_随之而来,1
了解_角色,1
后面_了解,1
当玩到_后面,1
诡异_当玩到,1
透露_一股,1
最后_不剧,1
不错_透露,1
前期_气氛,1
解开_烟火,1
迅速_解开,1
苦手_迅速,1
解谜_苦手,1
不难_解谜,1
确实_不难,1
解密_确实,1
这类_解密,1
归到_这类,1
烟火_归到,1
不剧_个人,1
星辰_交相辉映,1
万千_星辰,1
眼眸_万千,1
东西_国产,1
人物_丰满,1
多字_qwq,1
暂时_多字,1
恐怖_暂时,1
说实话_恐怖,1
恐怖_说实话,1
味道_中式,1
文化_味道,1
神秘_文化,1
东方_神秘,1
一点_东方,1
确实_一点,1
国产_确实,1
一部分_东西,1
映入_眼眸,1
主题_一部分,1
确实_主题,1
话语_确实,1
类似_话语,1
可取_类似,1
三四次_封建迷信,1
观众_三四次,1
直播_观众,1
一句_直播,1
顺便_一句,1
简单_顺便,1
范围_简单,1
接受_范围,1
丰满_立体,1
立体_跌宕起伏,1
跌宕起伏_画面,1
画面_可爱,1
烟花_映入,1
明亮_烟花,1
炸裂_明亮,1
盛大_炸裂,1
绚烂_盛大,1
无尽_绚烂,1
转瞬即逝_无尽,1
建议_静心,1
难平_建议,1
最意_难平,1
老师_最意,1
必买_老师,1
上架_必买,1
三伏_上架,1
苍白无力_三伏,1
评价_苍白无力,1
余音绕梁_评价,1
回味_余音绕梁,1
震撼_回味,1
温暖_震撼,1
音乐_温暖,1
眼角_音乐,1
恐怖_眼角,1
轻微_恐怖,1
氛围_轻微,1
温馨_氛围,1
可爱_温馨,1
实际_大案,1
表面_大大咧咧,1
白天_朋友,1
简单_灭门,1
角色_工具,1
医生_角色,1
扁平_老师,1
人设_扁平,1
戛然而止_人设,1
盗墓_戛然而止,1
深度_盗墓,1
提到_深度,1
刚刚_提到,1
灭门案_刚刚,1
坏事_灭门案,1
好心_坏事,1
真相_好心,1
混乱_简单,1
说实话_无法,1
跳跃_混乱,1
场景_跳跃,1
几乎_人物,1
操作性_解密,1
很棒_操作性,1
寓意_很棒,1
巧妙_寓意,1
场景_巧妙,1
机制_场景,1
互动_机制,1
部分_互动,1
烘托_部分,1
氛围_烘托,1
工具_说实话,1
无法_理解,1
几乎_体现,1
表现_妈妈,1
标题_情节,1
矛盾_烟火,1
自我_矛盾,1
工作_自我,1
自愿_放弃,1
爱情_自愿,1
妈妈_爱情,1
体现_妈妈,1
自由_体现,1
远方_自由,1
渴望_远方,1
内心_渴望,1
妈妈_内心,1
诗句_表现,1
理解_医生,1
角色_诗句,1
妈妈_角色,1
真相_妈妈,1
探究_真相,1
罪名_探究,1
莫须有_罪名,1
证据_莫须有,1
捏造_证据,1
谣言_捏造,1
消除_谣言,1
逻辑_消除,1
行动_逻辑,1
医生_行动,1
中好_恐怖,1
想象_中好,1
预期_想象,1
密室_贴墙,1
镜头_主打,1
那种_镜头,1
畸形_那种,1
血腥_畸形,1
整个_血腥,1
tot_整个,1
心脏病_tot,1
多一点_心脏病,1
足够_多一点,1
氛围_已经,1
胆小鬼_恐怖,1
贴墙_胆小鬼,1
贴墙_贴墙,1
不敢_密室,1
拉高_预期,1
恐怖片_从来,1
害怕_恐怖片,1
玩到_害怕,1
朋友_从头,1
直播_朋友,1
微信_直播,1
开着_微信,1
晚上_开着,1
烟火_晚上,1
适合_烟火,1
今天_适合,1
发微信_今天,1
朋友_发微信,1
氛围_反转,1
反转_一波接,1
一波接_一波,1
一波_节奏,1
好评_拉高,1
玩个_恐怖,1
左右_推荐,1
打分_左右,1
大概_打分,1
整体_大概,1
接下来_整体,1
讨论_接下来,1
两个_讨论,1
加上_两个,1
太高_加上,1
评价_太高,1
推荐_评价,1
之前_推荐,1
下去_之前,1
能力_下去,1
失去_思考,1
完全_失去,1
精神紧张_完全,1
友好_精神紧张,1
胆小鬼_十分,1
卡关_胆小鬼,1
完全_卡关,1
引导_完全,1
比较简单_引导,1
环节_比较简单,1
节奏_不错,1
情节_几乎,1
体现_最后,1
扭曲_表面,1
人民_奏响,1
遍野_花星落,1
投林_田芳芳,1
飞鸟_投林,1
天空_飞鸟,1
春风化雨_赵小娟,1
绳子_春风化雨,1
林理询_刚刚,1
终究_大人物,1
努力_终究,1
普通人_努力,1
悲歌_普通人,1
一曲_悲歌,1
奏响_一曲,1
底层_人民,1
秋水_叶敬山,1
真是_底层,1
那首_送别,1
意思_那首,1
竟然_意思,1
烟火_竟然,1
真没想到_名字,1
缩影_真没想到,1
精神_缩影,1
舍己为人_精神,1
传统_舍己为人,1
算是_中国,1
陈老师_算是,1
解密_陈老师,1
花星落_秋水,1
埋葬_落烬,1
最后_bgm,1
林理询_有着,1
一定_扭曲,1
产生_一定,1
之下_心里,1
影子_之下,1
长期_活在,1
林理询_长期,1
一面_林理询,1
善良_一面,1
合适_善良,1
不太_合适,1
黑化_不太,1
有着_黑化,1
有着_有着,1
叙述者_林理询,1
成牢_评论,1
包括_叙述者,1
叶敬山_包括,1
配角_陈老师,1
主角_配角,1
很难说_主角,1
史书_很难说,1
纪传体_史书,1
有点像_纪传体,1
非线性_叙事,1
特点_非线性,1
表明_烟火,1
记不住_表明,1
评论_记不住,1
横版_恐怖,1
常见_横版,1
一款_常见,1
一玩_原价,1
清潭_一眼,1
清河_清潭,1
不顾一切_烟火,1
一束_不顾一切,1
不住_一束,1
人祸_不住,1
大山_人祸,1
成牢_大山,1
科学_封建,1
动人_封建迷信,1
荒诞_动人,1
有点_不值,1
原价_有点,1
恐怖_一玩,1
我刚_一款,1
喜欢_中式,1
神鬼_喜欢,1
相信_神鬼,1
相信_相信,1
到底_相信,1
破案_到底,1
通灵_破案,1
主题_破除,1
共情_主题,1
引起_共情,1
煽情_引起,1
响起_煽情,1
bgm_响起,1
一眼_望穿,1
望穿_藏不住,1
藏不住_秘密,1
秘密_警察,1
始终_我刚,1
六个_贯穿,1
迷信_六个,1
希望_爱情,1
悲剧_有意,1
感动_悲剧,1
巅峰_感动,1
算作_国产,1
出彩_算作,1
故事情节_出彩,1
类型_故事情节,1
相比_类型,1
恐怖_相比,1
一作_恐怖,1
感到_脊背,1
想起_感到,1
日后_想起,1
恐怖_日后,1
封建迷信_人性,1
遍野_叶敬山,1
林理洵_刚刚,1
打个_好评,1
烟火_打个,1
刚玩_三伏,1
东西_田家,1
想起_东西,1
同志_想起,1
得到_一点,1
目标_算是,1
论点_赵小娟,1
敏感_烟火,1
交流_能力,1
死去_交流,1
主角_死去,1
除却_主角,1
枷锁_除却,1
沉重_枷锁,1
心灵_沉重,1
仅仅_思想,1
附加_仅仅,1
东西_附加,1
身上_东西,1
不同_身上,1
烟火_不同,1
比较_敏感,1
之外_科学,1
话题_比较,1
两部_话题,1
扣押_两部,1
正好_扣押,1
最近_正好,1
严法_最近,1
痛苦_严法,1
善事_面向未来,1
多行_善事,1
开朗_多行,1
乐观_开朗,1
现实_乐观,1
命运_现实,1
能力_之外,1
科学_确信,1
情结_尊重,1
一瞬_美的,1
面对_父亲,1
男主林理洵_面对,1
烟火_男主林理洵,1
这是_烟火,1
复燃_这是,1
永不_复燃,1
死灰_永不,1
灰烬_死灰,1
只余_灰烬,1
之后_只余,1
燃尽_之后,1
意义_燃尽,1
美的_意义,1
或许_一瞬,1
确信_作者,1
命名_或许,1
烟火_命名,1
蟑螂_烟火,1
物品_月光,1
一瞬间_物品,1
爆炸_一瞬间,1
展现_爆炸,1
热烈_展现,1
美丽_热烈,1
烟火_美丽,1
为题_烟火,1
烟火_为题,1
作者_烟火,1
尊重_命运,1
助人_情结,1
坚定_目标,1
仍然_一部,1
一款_悬疑,1
不如说是_一款,1
与其说是_恐怖,1
卡关_与其说是,1
基本_卡关,1
比较简单_解密,1
大多_比较简单,1
试一下_大多,1
胆子_试一下,1
追逐战_胆子,1
烟火_追逐战,1
相较_正常,1
左右_相较,1
当下_仍然,1
个人感觉_最大,1
放在_当下,1
长时间_放在,1
过去_长时间,1
时间_已经,1
发售_时间,1
自然_发售,1
推进_自然,1
事件_推进,1
留白_事件,1
适当_留白,1
音效_适当,1
出色_音效,1
饱满_出色,1
小说_个人感觉,1
亮点_质量,1
放下_助人,1
当年_沙耶之歌,1
恶行_放下,1
愚蠢_恶行,1
面对_愚蠢,1
敬重_面对,1
理应_敬重,1
奉献_理应,1
众人_奉献,1
善举_众人,1
无私_善举,1
面对_无私,1
苦短_面对,1
人生_苦短,1
沙耶之歌_人生,1
遥想_当年,1
质量_没得说,1
至极_遥想,1
浪漫_至极,1
苍穹_浪漫,1
井中_苍穹,1
沉浸_井中,1
时间_沉浸,1
谜题_时间,1
解谜_谜题,1
衔接_流畅,1
关卡_衔接,1
人心_关卡,1
但入_人心,1
简单_但入,1
父亲_尸体,1
尸体_之后,1
之后_生活,1
神婆_看守所,1
逃出_山村,1
芳芳_逃出,1
陈带_芳芳,1
好像_陈带,1
易逝_好像,1
存在_原因,1
烟火_存在,1
真正_原因,1
背后_真正,1
惨案_背后,1
一口_惨案,1
田家_一口,1
看守所_田家,1
结局_神婆,1
虚无缥缈_希望,1
没什么_结局,1
沾染_没什么,1
有所_沾染,1
深渊_有所,1
进入_绝望,1
所有人_进入,1
拉着_所有人,1
泥潭_拉着,1
粘稠_泥潭,1
好像_粘稠,1
迷信_好像,1
台阶_迷信,1
神婆_台阶,1
山村_虚无缥缈,1
不愧_好评,1
生活_逐渐,1
具体_没错,1
起来_主题曲,1
以后_起来,1
听到_以后,1
一首_听到,1
影响_一首,1
显少_影响,1
插曲_显少,1
大概_插曲,1
地方_大概,1
可惜_地方,1
唯一_可惜,1
了解_唯一,1
没错_了解,1
剧透_具体,1
如潮_国产,1
防止_剧透,1
感动_防止,1
两段_感动,1
演出_两段,1
感情_演出,1
应有_感情,1
享受_应有,1
高潮_享受,1
了解_高潮,1
大致_了解,1
应该_大致,1
准确_应该,1
恐怖_准确,1
两人_神婆,1
之后_两人,1
离世_之后,1
英雄_男主,1
价值_照亮,1
短暂_存在,1
生命_短暂,1
设定_烟火,1
作者_设定,1
或许_作者,1
在内_或许,1
田芳芳_在内,1
叶敬山_田芳芳,1
包括_叶敬山,1
赵小娟_包括,1
之外_陈青穗,1
男主_之外,1
清白_英雄,1
病重_离世,1
报以_清白,1
无辜者_报以,1
刑警_无辜者,1
机会_刑警,1
报酬_机会,1
拿到_报酬,1
案件_拿到,1
结束_案件,1
男主有_结束,1
选择_男主有,1
父亲_选择,1
理解_父亲,1
逐渐_理解,1
照亮_寸土,1
寸土_烟火,1
烟火_对应,1
对应_灰烬,1
儿子_病重,1
导致_儿子,1
事情_导致,1
文物_事情,1
死人_文物,1
倒卖_死人,1
坚信不疑_田向荣,1
更是_坚信不疑,1
父母_更是,1
死后_父母,1
长子_死后,1
田家_长子,1
迷信_田家,1
陋习_迷信,1
村子_陋习,1
隐喻_村子,1
灰烬_隐喻,1
所有人_气来,1
灰烬_所有人,1
好像_灰烬,1
大山_好像,1
村子_大山,1
围绕_村子,1
比喻_围绕,1
场景_比喻,1
叶敬山_场景,1
灰烬_叶敬山,1
完整_饱满,1
仍然_完整,1
影响_仍然,1
一步步_完成,1
剧透太多_来得及,1
不想_剧透太多,1
愚昧_不想,1
野兽_封建,1
人心_野兽,1
从来不_鬼神,1
恐怖_从来不,1
告诉_真正,1
思考_告诉,1
深深地_思考,1
生活_深深地,1
引发_生活,1
完成_引发,1
意义_一步步,1
欣赏_找个,1
教育_意义,1
极富_教育,1
电影_极富,1
不如说_一部,1
一部_不如说,1
佳作_一部,1
一部_这是,1
直观_一部,1
猛烈_直观,1
妖魔鬼怪_猛烈,1
惯用_妖魔鬼怪,1
不及_惯用,1
远远_不及,1
来得及_欣赏,1
找个_时间,1
桎梏_遥远,1
关键_重要,1
视角_心中,1
记忆_视角,1
一段_记忆,1
角色_一段,1
参与_每个,1
观察_参与,1
管窥蠡测_观察,1
只得_管窥蠡测,1
主角_只得,1
扮演_主角,1
观察者_扮演,1
推理_观察者,1
重要_推理,1
较为_关键,1
时间_玩一,1
破案_较为,1
警官_破案,1
主要_扮演,1
群像_主要,1
描写_群像,1
这是_描写,1
讲述_这是,1
较为简单_讲述,1
要素_较为简单,1
失望_保证,1
绝不会_失望,1
玩吧_绝不会,1
玩一_玩吧,1
或许_远远,1
元素_或许,1
稚嫩_恐怖,1
光辉_后半段,1
记者_医生,1
ps_警察,1
推荐_ps,1
超级_推荐,1
小时_超级,1
爽玩个_小时,1
打折_爽玩个,1
反感_打折,1
不让_反感,1
深度_不让,1
内涵_深度,1
眼泪_内涵,1
后半段_眼泪,1
压抑_人性,1
略显_稚嫩,1
恐怖_压抑,1
丑陋_恐怖,1
极恐_丑陋,1
人思_极恐,1
已经_人思,1
问题_已经,1
现实_社会,1
封建迷信_现实,1
部分_封建迷信,1
真正_打动,1
拉满_真正,1
压迫感_拉满,1
配合_压迫感,1
医生_教师,1
教师_一块儿,1
一块儿_debuff,1
debuff_直接,1
老手_略显,1
经验_老手,1
解密_经验,1
丰富_解密,1
有着_丰富,1
至少_有着,1
不算什么_至少,1
难度_不算什么,1
电影_解密,1
这部_精彩,1
下午_这部,1
百忙之中_下午,1
神中神_解释,1
烟火_神中神,1
烟火_陈青穗,1
灿若_烟火,1
向光明_灿若,1
后劲_真正,1
声泪俱下_后劲,1
死亡_人心,1
气氛_死亡,1
难受_恐怖,1
惊讶_难受,1
震撼_惊讶,1
确实_震撼,1
玩完_确实,1
国产_玩完,1
心中_桎梏,1
遥远_叠嶂,1
多多少少_影响,1
温馨_这种,1
悲伤_封建迷信,1
本质_悲伤,1
人凉_本质,1
整个_人凉,1
风扇_整个,1
空调_风扇,1
晚上_空调,1
夏天_晚上,1
没多久_夏天,1
开头_没多久,1
恐怖_开头,1
惊吓_确实,1
这种_惊吓,1
恐怖_温馨,1
取名_清潭,1
阳痿_烟火,1
电子_阳痿,1
封神_电子,1
闪耀着_微弱,1
努力_闪耀着,1
人世间_努力,1
回到_人世间,1
火花_回到,1
变成_火花,1
繁星_变成,1
前方_繁星,1
瞬间_照亮,1
光芒_瞬间,1
小镇_取名,1
清潭_浑得,1
叠嶂_警官,1
前提_游玩,1
烟火_多多少少,1
性玩_烟火,1
顺畅_性玩,1
评估_顺畅,1
习惯性_评估,1
打动_习惯性,1
不太能_打动,1
文字游戏_不太能,1
大多数_文字游戏,1
原因_大多数,1
工作_原因,1
好评_工作,1
不错_跳脸,1
无剧_前提,1
浑得_泥潭,1
打通关_无剧,1
抽时间_打通关,1
终于_抽时间,1
一直_终于,1
转场_互动,1
喜欢_转场,1
星辰_喜欢,1
人散_星辰,1
出去_人散,1
救人_出去,1
逃出来_救人,1
逃出来_逃出来,1
泥潭_逃出来,1
绽放_光芒,1
一部分_绽放,1
叠嶂_一部分,1
逐渐_抹杀,1
选择_坚持,1
陈老师_选择,1
无奈_陈老师,1
孤独_无奈,1
一粟_孤独,1
天地_一粟,1
只身一人_天地,1
身世_只身一人,1
过往_身世,1
医生_过往,1
生命_医生,1
人格_生命,1
抹杀_人格,1
之中_逐渐,1
成为_叠嶂,1
压迫_之中,1
文化_压迫,1
封建_糟粕,1
父权制_封建,1
赵小娟_父权制,1
消散_赵小娟,1
未尝_消散,1
怀疑_未尝,1
自我_怀疑,1
特异功能_自我,1
丧父之痛_特异功能,1
幼年_丧父之痛,1
警官_幼年,1
坚持_个人,1
个人_操守,1
操守_希望,1
希望_反抗,1
尘埃_成为,1
化作_尘埃,1
沉沦_化作,1
反抗_沉沦,1
选择_反抗,1
角色_做出,1
环境_角色,1
面对_环境,1
一生_面对,1
美丽_一生,1
短暂_美丽,1
结束_短暂,1
尘土_结束,1
化为_尘土,1
如雷_最终,1
震撼_如雷,1
星河_震撼,1
绚烂_星河,1
脱身_烟火,1
难以_脱身,1
围住_难以,1
叠嶂_围住,1
孩子_叠嶂,1
洪波_消失,1
政治_洪波,1
最终_政治,1
反抗_最终,1
主题曲_个人,1
个人_遗憾,1
遗憾_送别,1
小小的_船票,1
章节_大多,1
告白_章节,1
真诚_告白,1
之美_真诚,1
人性_之美,1
善意_人性,1
世界_善意,1
烟火_世界,1
也许_烟火,1
等待_也许,1
呼唤_等待,1
孩子_呼唤,1
船票_孩子,1
意外_小小的,1
诗意_陈清穗,1
营造_意外,1
利益_营造,1
集团_利益,1
触及_集团,1
终究_触及,1
推测_终究,1
大体_推测,1
点明_大体,1
结局_点明,1
看见_头顶,1
孩子_一辈子,1
灵气_孩子,1
看着_灵气,1
大多_诗意,1
陈清穗_相关,1
谢谢_见证,1
不经意_永远,1
等待_天亮,1
一起_等待,1
一场_一起,1
相识_一场,1
轻狂_相识,1
年少_轻狂,1
不负_年少,1
天各一方_不负,1
红尘_天各一方,1
踏入_红尘,1
此后_踏入,1
默默_此后,1
昨天_默默,1
杯酒_不经意,1
相关_两章,1
从来_长亭,1
告别_从来,1
连天_告别,1
歌里_长亭,1
最后_歌里,1
形容_最后,1
美丽_形容,1
老师_美丽,1
这位_老师,1
作者_这位,1
秋水_作者,1
章节_春风化雨,1
两章_章节,1
不愿_看着,1
陈老师_儿时,1
孩子_陈老师,1
自由_容易,1
赵小娟_泯灭,1
无数个_叶敬山,1
曾经_无数个,1
悲伤_曾经,1
注定_悲伤,1
乌鸦_注定,1
玻璃_乌鸦,1
撞死_玻璃,1
窗前_撞死,1
赵小娟_窗前,1
当初_赵小娟,1
得到_当初,1
容易_得到,1
鸟儿_自由,1
尽力_照亮,1
大山_鸟儿,1
能够_大山,1
渴望_能够,1
便是_渴望,1
赵小娟_便是,1
改变_叶敬山,1
轻易_改变,1
无法_轻易,1
再也_无法,1
满字_再也,1
注定_满字,1
老一辈_注定,1
如果说_老一辈,1
泯灭_走出,1
大山_路上,1
路上_灵魂,1
灵魂_期待,1
烟火_尽力,1
一簇_小小的,1
暖阳_一簇,1
一束_暖阳,1
生活_一束,1
学校_生活,1
芳芳_学校,1
成为_芳芳,1
牵绊_成为,1
孩子_牵绊,1
最终_孩子,1
支教_最终,1
进行_支教,1
清潭_进行,1
目的_来到,1
走私案_目的,1
盗墓_文物,1
一桩_盗墓,1
卧底_调查,1
原本_卧底,1
陈老师_原本,1
陈清穗_陈老师,1
人物_陈清穗,1
重要_人物,1
光亮_重要,1
后来_光亮,1
期待_后来,1
天亮_谢谢,1
见证_在乎,1
对林理洵_警官,1
纸人_浴室,1
最后_结束,1
眼泪_最后,1
情节_眼泪,1
真相_情节,1
整个_事情,1
了解_整个,1
人心_了解,1
琢磨_人心,1
难以_琢磨,1
可怕_难以,1
头发_可怕,1
长出_头发,1
浴室_长出,1
血泪_纸人,1
感受_胸腔,1
流着_血泪,1
恐怖_流着,1
后面_发现,1
美好_之花,1
孕育出_美好,1
悲剧_孕育出,1
绚烂_悲剧,1
残酷_绚烂,1
烟火_残酷,1
可怖_人心,1
对抗_可怖,1
共同_对抗,1
之心_共同,1
结束_感受,1
胸腔_沉甸甸,1
在乎_样子,1
温柔_柔弱,1
阴影_坚定,1
送别_阴影,1
过去_送别,1
林理洵_过去,1
送别_林理洵,1
叶敬山_送别,1
陈老师_叶敬山,1
赵小娟_陈老师,1
送别_赵小娟,1
灵魂_送别,1
绳子_一棵树,1
井边_放下,1
柔弱_井边,1
改变_温柔,1
沉甸甸_压抑,1
挣扎_想要,1
依旧_挣扎,1
力量_依旧,1
时代_力量,1
入木三分_时代,1
塑造_入木三分,1
女性_角色,1
作者_女性,1
结局_玩过,1
促成_结局,1
悲剧_促成,1
每个_悲剧,1
压抑_每个,1
赤诚_之心,1
教师_赤诚,1
一名_教师,1
父亲_殉职,1
究竟_主题,1
凶手_究竟,1
陈老师_凶手,1
卧底_陈老师,1
杀害_卧底,1
权钱交易_杀害,1
错综复杂_权钱交易,1
到底_错综复杂,1
背后_到底,1
倒卖_背后,1
小镇_文物,1
医生_小时候,1
殉职_医生,1
事情_主角,1
纯粹_一名,1
现实_事情,1
真正_中式,1
明白_真正,1
封建迷信_之后,1
特色_封建迷信,1
附体_中国,1
招魂_附体,1
通灵之_神婆,1
鬼神_通灵之,1
知晓_鬼神,1
主角_知晓,1
恐怖_主角,1
优秀_中式,1
主题_困住,1
困住_田家,1
田家_儿媳妇,1
儿媳妇_孙女,1
天真_纯粹,1
正义_孩子,1
执着_正义,1
警察_执着,1
一名_警察,1
抉择_一名,1
悲惨_抉择,1
女人_悲惨,1
凄清_女人,1
增加_凄清,1
画面_增加,1
重现_中式,1
反复_重现,1
创意_反复,1
设计_创意,1
转换_设计,1
